Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
4453,HR,43,44436,8,6,92,Yes
4454,HR,41,54670,5,7,69,No
4455,HR,33,75394,9,9,57,No
4456,IT,44,52308,9,7,93,Yes
4457,Marketing,43,36576,1,10,85,No
4458,HR,37,65483,10,10,60,No
4459,IT,25,37695,5,9,96,No
4460,Finance,32,62128,2,9,58,No
4461,HR,25,74118,3,9,96,No
4462,Finance,39,55584,3,6,54,No
4463,Marketing,32,64467,5,9,54,No
4464,IT,36,69056,1,7,86,No
4465,Finance,23,36010,6,8,57,No
4466,HR,45,42510,5,7,96,No
4467,Finance,40,66327,1,10,50,No
4468,Sales,40,64981,1,7,94,No
4469,Marketing,36,55964,5,7,91,No
4470,Finance,32,78113,8,9,96,Yes
4471,IT,25,70024,2,10,50,No
4472,Finance,40,36096,4,7,73,No
4473,HR,42,66999,4,9,85,No
4474,IT,43,50694,4,7,71,No
4475,Sales,27,36089,6,8,99,Yes
4476,HR,29,38280,2,6,89,No
4477,Sales,36,64211,9,10,70,No
4478,Finance,23,45977,8,10,88,Yes
4479,IT,28,72600,2,8,76,No
4480,Marketing,42,73571,6,6,69,No
4481,HR,33,51857,8,6,78,No
4482,Marketing,30,47023,2,9,74,No
4483,Marketing,43,74978,7,8,88,Yes
4484,IT,36,63000,3,7,84,No
4485,Sales,22,49241,3,6,66,No
4486,Marketing,29,43871,7,6,84,Yes
4487,IT,31,54156,1,9,75,No
4488,Sales,35,50589,10,6,66,No
4489,Finance,31,70358,2,8,91,No
4490,HR,34,46181,1,7,98,No
4491,Finance,41,50881,7,6,54,No
4492,Marketing,36,59650,5,10,88,No
4493,Finance,42,37803,2,7,61,No
4494,Sales,24,45692,5,6,88,No
4495,Sales,40,36476,5,6,62,No
4496,Finance,33,48845,9,9,100,Yes
4497,HR,36,76044,4,9,77,No
4498,IT,42,66031,3,9,80,No
4499,IT,28,65429,1,7,98,No
4500,IT,39,59164,7,6,60,No
4501,Finance,27,70315,4,10,79,No
4502,IT,43,46302,10,6,95,Yes
4503,Marketing,43,77867,8,8,95,Yes
4504,Finance,42,78973,7,6,93,Yes
4505,HR,26,53547,2,7,67,No
4506,HR,25,44358,10,6,98,Yes
4507,Marketing,43,48211,4,10,54,No
4508,Marketing,33,70051,4,7,87,No
4509,Sales,23,40288,6,7,76,No
4510,IT,31,50898,1,10,67,No
4511,Marketing,32,50121,2,10,65,No
4512,Finance,37,66009,9,6,58,No
4513,IT,28,51824,10,6,56,No
4514,Marketing,38,68361,2,8,58,No
4515,Sales,23,49801,1,10,93,No
4516,HR,32,78080,8,9,54,No
4517,HR,23,47196,3,10,88,No
4518,IT,37,35066,3,7,82,No
4519,IT,42,49593,9,9,79,No
4520,Sales,40,61139,5,10,92,No
4521,HR,27,42828,4,9,82,No
4522,IT,38,57693,2,8,70,No
4523,HR,30,35039,2,6,62,No
4524,Finance,41,53185,6,7,54,No
4525,Marketing,42,76115,10,7,84,Yes
4526,IT,38,79093,6,6,89,Yes
4527,IT,45,72705,1,9,84,No
4528,Finance,43,47123,9,8,64,No
4529,IT,26,52486,8,10,75,No
4530,IT,37,59868,10,8,95,Yes
4531,Finance,26,53787,6,7,69,No
4532,Sales,40,47027,6,8,64,No
4533,Marketing,43,38588,3,8,55,No
4534,Sales,34,69496,1,10,93,No
4535,Marketing,41,48820,8,9,58,No
4536,HR,25,54608,10,9,58,No
4537,HR,35,71414,7,8,88,Yes
4538,Sales,44,47153,3,8,88,No
4539,Sales,33,36709,6,7,100,Yes
4540,Sales,27,78615,9,10,87,Yes
4541,Sales,37,60097,5,9,69,No
4542,IT,31,38809,9,8,95,Yes
4543,Marketing,36,64291,10,7,79,No
4544,IT,36,79300,6,9,75,No
4545,HR,25,47506,5,10,76,No
4546,IT,36,60522,1,8,83,No
4547,Sales,37,76604,10,7,97,Yes
4548,IT,26,41094,3,9,91,No
4549,IT,24,79995,4,10,66,No
4550,Sales,30,49301,7,10,71,No
4551,Finance,40,63194,9,8,89,Yes
4552,Marketing,41,51952,6,7,52,No
4553,Sales,35,70675,5,7,64,No
4554,Marketing,29,38738,2,8,84,No
4555,Finance,26,66399,6,10,69,No
4556,IT,27,77583,7,10,71,No
4557,Sales,31,47211,1,9,64,No
4558,IT,35,63622,1,10,97,No
4559,Sales,39,44303,10,10,69,No
4560,Sales,29,60194,4,7,91,No
4561,Marketing,27,63251,8,10,97,Yes
4562,Marketing,37,48701,1,8,56,No
4563,Finance,43,46348,1,9,79,No
4564,HR,26,70465,1,8,94,No
4565,IT,38,41596,5,10,54,No
4566,HR,30,55188,6,9,88,Yes
4567,Sales,24,49880,9,6,91,Yes
4568,IT,26,68012,3,6,81,No
4569,Sales,40,58500,9,6,76,No
4570,Finance,37,52656,6,9,94,Yes
4571,Marketing,23,37292,4,8,59,No
4572,IT,40,43908,7,10,81,Yes
4573,Finance,42,62094,1,6,68,No
4574,Marketing,23,40917,2,7,100,No
4575,Finance,24,48866,9,8,81,Yes
4576,HR,41,64754,4,8,50,No
4577,Sales,34,56515,2,10,95,No
4578,Sales,26,50522,2,6,68,No
4579,HR,22,38753,9,10,65,No
4580,Finance,42,43389,6,10,96,Yes
4581,HR,28,56205,3,7,92,No
4582,HR,34,75531,8,8,72,No
4583,IT,30,46905,3,8,61,No
4584,Sales,25,77269,6,7,82,Yes
4585,Marketing,29,71495,10,9,56,No
4586,Finance,30,48788,10,8,57,No
4587,Finance,33,58198,5,6,50,No
4588,Marketing,28,68114,9,8,64,No
4589,HR,34,49246,9,7,66,No
4590,Sales,26,60928,1,9,50,No
4591,Sales,44,71848,5,10,95,No
4592,IT,45,76709,8,7,87,Yes
4593,IT,35,56283,1,6,99,No
4594,IT,29,44924,4,6,51,No
4595,Finance,42,42749,5,10,98,No
4596,IT,32,43352,1,8,58,No
4597,Finance,31,70042,3,10,74,No
4598,IT,23,72866,9,6,76,No
4599,Finance,38,76435,1,6,90,No
4600,Sales,41,59824,3,7,87,No
4601,Sales,25,49133,2,9,90,No
4602,Finance,39,63871,5,8,59,No
4603,HR,41,78634,10,8,68,No
4604,Marketing,31,76999,8,6,67,No
4605,IT,24,79418,1,6,69,No
4606,IT,42,64015,2,7,60,No
4607,Marketing,26,50706,9,10,96,Yes
4608,IT,43,55475,9,10,89,Yes
4609,IT,45,48116,7,10,96,Yes
4610,Marketing,32,58459,2,7,84,No
4611,Finance,37,59784,10,9,83,Yes
4612,Finance,37,78732,5,6,96,No
4613,Marketing,40,78319,4,9,89,No
4614,IT,37,77203,6,6,51,No
4615,Sales,40,55651,6,8,64,No
4616,Marketing,31,64298,5,6,76,No
4617,HR,43,66311,9,10,82,Yes
4618,IT,33,57207,5,9,73,No
4619,IT,28,38716,7,9,99,Yes
4620,Marketing,27,67675,6,6,76,No
4621,Finance,45,77866,1,9,65,No
4622,HR,28,71306,5,9,66,No
4623,Finance,43,73264,2,10,78,No
4624,Sales,29,63439,4,8,66,No
4625,Marketing,37,52884,3,10,57,No
4626,IT,24,43295,3,9,79,No
4627,Marketing,35,65079,5,9,84,No
4628,IT,26,61115,6,7,54,No
4629,Finance,27,76118,5,6,98,No
4630,Marketing,43,43257,6,6,93,Yes
4631,Marketing,27,51606,7,8,62,No
4632,IT,43,72254,7,8,64,No
4633,Marketing,28,70526,5,9,55,No
4634,Marketing,28,71333,9,10,74,No
4635,IT,35,65302,4,9,94,No
4636,HR,25,47840,1,8,59,No
4637,Marketing,34,73163,10,9,70,No
4638,Marketing,43,62877,5,7,74,No
4639,Finance,45,72097,9,8,82,Yes
4640,HR,34,67983,7,8,82,Yes
4641,IT,43,70341,3,9,98,No
4642,IT,32,38827,4,9,70,No
4643,Sales,28,71488,5,9,62,No
4644,Sales,40,55636,4,6,99,No
4645,Sales,28,49147,2,9,93,No
4646,HR,43,75626,2,8,77,No
4647,IT,29,64237,10,6,79,No
4648,Finance,23,68206,4,9,76,No
4649,IT,34,76254,10,6,98,Yes
4650,Finance,27,35373,4,10,57,No
4651,Sales,28,70393,8,6,60,No
4652,Finance,41,66849,5,9,84,No
4653,HR,41,76810,8,7,90,Yes
4654,Marketing,31,36400,9,7,51,No
4655,Finance,31,68625,2,7,98,No
4656,Finance,42,65268,10,10,68,No
4657,HR,38,51826,3,10,86,No
4658,Finance,28,40792,2,7,65,No
4659,Finance,35,42380,2,9,63,No
4660,Finance,42,66381,9,9,87,Yes
4661,IT,33,43847,8,6,99,Yes
4662,Marketing,28,53338,10,10,97,Yes
4663,HR,32,79336,8,7,96,Yes
4664,Sales,34,68634,9,10,75,No
4665,Sales,34,44455,7,10,83,Yes
4666,Marketing,32,48332,3,9,75,No
4667,Sales,29,50454,3,10,65,No
4668,Sales,36,55934,1,8,58,No
4669,Marketing,40,62859,10,10,99,Yes
4670,IT,34,72955,9,8,66,No
4671,HR,29,68443,3,6,95,No
4672,IT,30,71359,8,10,87,Yes
4673,HR,36,36906,1,8,84,No
4674,HR,45,50435,8,9,50,No
4675,IT,22,52792,9,8,62,No
4676,Finance,39,42957,3,6,100,No
4677,Finance,23,42906,7,9,91,Yes
4678,HR,45,68227,4,10,95,No
4679,Marketing,35,75857,4,10,96,No
4680,IT,29,41600,6,7,90,Yes
4681,Finance,25,42381,9,6,73,No
4682,HR,39,42697,3,8,93,No
4683,Finance,35,39127,2,6,76,No
4684,Sales,45,60686,6,9,69,No
4685,IT,25,51497,7,7,57,No
4686,IT,35,57331,3,9,57,No
4687,HR,44,50023,3,7,55,No
4688,Marketing,38,53831,9,7,57,No
4689,Sales,27,54432,8,8,95,Yes
4690,IT,34,53839,5,6,76,No
4691,HR,39,42187,1,10,94,No
4692,IT,31,45961,3,6,85,No
4693,IT,36,62015,3,6,94,No
4694,Marketing,38,60359,1,6,54,No
4695,Sales,31,78776,9,6,88,Yes
4696,Marketing,32,74258,2,7,73,No
4697,HR,37,67462,9,8,66,No
4698,Marketing,36,77439,3,10,73,No
4699,IT,30,41041,7,7,98,Yes
4700,HR,36,79613,1,7,59,No
4701,Marketing,43,72227,9,8,98,Yes
4702,HR,41,79017,7,8,50,No
4703,HR,39,38767,3,6,91,No
4704,HR,41,56327,3,10,93,No
4705,Marketing,39,78395,7,8,96,Yes
4706,Sales,27,74655,1,9,82,No
4707,IT,36,49785,2,8,66,No
4708,HR,36,74795,1,7,70,No
4709,Sales,29,56556,4,6,94,No
4710,HR,35,65983,6,10,84,Yes
4711,IT,24,54970,3,9,80,No
4712,Sales,31,51884,2,7,63,No
4713,Sales,29,49948,6,8,84,Yes
4714,Marketing,34,79080,7,9,89,Yes
4715,Marketing,27,36931,4,8,91,No
4716,Marketing,32,50185,2,10,90,No
4717,Sales,28,75980,9,8,95,Yes
4718,Finance,43,49760,6,8,77,No
4719,Marketing,43,76520,6,9,75,No
4720,Marketing,25,61564,1,9,72,No
4721,Sales,27,61783,2,9,87,No
4722,Finance,34,77210,2,6,53,No
4723,Sales,37,60267,6,9,83,Yes
4724,Marketing,39,49352,8,10,67,No
4725,HR,43,62697,4,7,61,No
4726,IT,28,70566,5,9,70,No
4727,IT,26,55575,1,8,75,No
4728,IT,34,50902,2,6,75,No
4729,Finance,27,41186,7,7,83,Yes
4730,Finance,45,57448,3,10,58,No
4731,HR,37,43825,6,6,71,No
4732,HR,31,41917,8,9,99,Yes
4733,Marketing,25,39673,1,6,64,No
4734,IT,30,58784,5,6,95,No
4735,Finance,38,38796,7,10,93,Yes
4736,HR,32,37913,1,6,80,No
4737,IT,29,44862,5,9,90,No
4738,Finance,43,50578,1,9,50,No
4739,Marketing,33,69911,3,6,98,No
4740,Marketing,45,44412,2,6,52,No
4741,Sales,41,69873,2,7,58,No
4742,IT,35,44526,4,7,84,No
4743,Sales,29,42530,1,8,68,No
4744,Finance,22,61403,4,8,97,No
4745,IT,32,50516,8,9,93,Yes
4746,Marketing,34,40299,6,8,68,No
4747,IT,27,35323,4,10,93,No
4748,Marketing,23,39392,2,7,61,No
4749,HR,30,64536,10,10,100,Yes
4750,Marketing,39,47034,5,10,83,No
4751,Sales,45,69753,6,6,99,Yes
4752,HR,28,71246,2,7,85,No
4753,Finance,38,57795,1,7,100,No
4754,IT,40,43540,9,9,67,No
4755,Finance,37,67185,6,7,79,No
4756,HR,37,78778,8,8,71,No
4757,HR,36,42323,5,8,98,No
4758,IT,42,47732,4,6,89,No
4759,Sales,27,72011,10,6,74,No
4760,Sales,45,54965,5,9,87,No
4761,Marketing,43,57331,9,7,58,No
4762,Finance,43,55635,1,9,94,No
4763,Marketing,33,65287,6,8,80,No
4764,Finance,30,48464,5,8,50,No
4765,Sales,42,39398,3,8,79,No
4766,IT,37,71036,3,6,63,No
4767,Finance,43,56540,4,9,68,No
4768,IT,22,43208,5,6,51,No
4769,HR,45,39589,9,9,92,Yes
4770,IT,26,60562,5,8,72,No
4771,IT,41,45876,5,6,67,No
4772,Marketing,25,72086,10,10,81,Yes
4773,HR,25,73197,1,7,57,No
4774,IT,33,54938,5,8,81,No
4775,Marketing,44,69566,8,9,52,No
4776,Sales,31,59889,1,10,78,No
4777,HR,37,38876,3,9,67,No
4778,Finance,30,76908,5,6,67,No
4779,Sales,40,44297,6,8,51,No
4780,IT,39,50341,2,10,58,No
4781,HR,34,64249,3,8,71,No
4782,HR,30,73560,1,9,54,No
4783,HR,41,67050,1,9,57,No
4784,HR,29,72114,5,6,94,No
4785,Finance,29,56733,1,10,85,No
4786,IT,44,78902,2,8,85,No
4787,IT,35,66068,1,6,90,No
4788,IT,36,52960,2,6,91,No
4789,HR,33,68923,1,7,71,No
4790,Sales,38,35942,10,10,98,Yes
4791,Finance,36,78090,7,6,50,No
4792,HR,44,74260,4,8,96,No
4793,IT,31,76237,3,9,85,No
4794,HR,38,76349,5,9,73,No
4795,IT,27,41376,4,7,68,No
4796,Sales,36,42150,9,8,51,No
4797,Marketing,23,51647,7,7,77,No
4798,HR,40,49462,4,6,93,No
4799,Finance,42,61029,10,9,98,Yes
4800,Marketing,29,53828,9,8,56,No
4801,Sales,43,52193,10,8,89,Yes
4802,Sales,24,78619,2,10,99,No
4803,Finance,30,74932,7,9,59,No
4804,IT,27,47100,6,10,80,No
4805,IT,33,63077,5,7,97,No
4806,HR,45,57250,1,8,55,No
4807,Marketing,33,39068,7,10,82,Yes
4808,HR,22,39550,8,8,50,No
4809,Sales,44,67415,6,8,53,No
4810,Marketing,23,66338,10,9,64,No
4811,Sales,29,70263,2,6,67,No
4812,Marketing,28,58005,2,6,72,No
4813,Finance,25,77786,1,7,95,No
4814,IT,37,45528,6,10,74,No
4815,HR,44,49575,3,9,84,No
4816,IT,32,70428,8,10,63,No
4817,IT,34,72577,4,9,99,No
4818,Sales,37,79121,7,6,88,Yes
4819,Sales,42,60198,10,7,70,No
4820,HR,25,62333,10,9,95,Yes
4821,Sales,41,35262,6,8,71,No
4822,Marketing,36,35871,2,8,60,No
4823,Marketing,31,54435,8,8,74,No
4824,HR,28,63199,8,8,72,No
4825,Finance,43,41638,6,10,57,No
4826,Marketing,32,61261,6,7,66,No
4827,Marketing,37,35634,10,6,63,No
4828,Finance,38,36209,4,8,54,No
4829,Marketing,39,66836,4,6,93,No
4830,HR,33,44632,2,10,98,No
4831,HR,39,44643,8,7,61,No
4832,Sales,24,53226,6,6,61,No
4833,Sales,23,41404,1,7,76,No
4834,Marketing,39,45173,1,9,93,No
4835,Sales,28,77635,10,9,56,No
4836,Sales,24,41991,3,10,93,No
4837,Marketing,42,52468,10,7,67,No
4838,Marketing,45,59998,3,9,83,No
4839,Sales,41,79023,5,8,60,No
4840,Sales,39,69740,1,8,61,No
4841,Finance,37,38676,5,6,83,No
4842,Marketing,28,59978,5,8,53,No
4843,HR,38,50719,7,8,61,No
4844,HR,27,53272,2,10,77,No
4845,IT,31,79604,5,10,57,No
4846,Finance,38,49738,7,9,93,Yes
4847,Marketing,30,70913,3,10,78,No
4848,HR,25,63065,1,7,95,No
4849,Marketing,43,73356,9,8,75,No
4850,Finance,32,39551,5,9,99,No
4851,Marketing,29,36087,7,8,72,No
4852,Sales,31,57404,4,7,96,No
4853,Marketing,25,37882,10,9,65,No
4854,Marketing,26,51416,4,10,77,No
4855,Sales,27,76262,3,6,63,No
4856,IT,36,79120,8,6,79,No
4857,IT,41,69655,10,6,72,No
4858,HR,26,44714,4,6,66,No
4859,Marketing,40,70275,1,9,50,No
4860,HR,34,75676,7,7,52,No
4861,Marketing,36,47611,7,7,86,Yes
4862,IT,37,57046,1,10,80,No
4863,IT,44,38120,3,6,79,No
4864,Finance,31,59894,9,7,97,Yes
4865,Finance,37,46732,7,6,63,No
4866,Finance,42,70570,6,10,76,No
4867,Marketing,26,41571,5,7,89,No
4868,Finance,44,39199,7,7,56,No
4869,Sales,28,39998,2,7,93,No
4870,Sales,33,55103,6,10,79,No
4871,IT,40,73504,8,9,65,No
4872,Marketing,45,51090,2,6,83,No
4873,HR,27,47757,7,7,56,No
4874,IT,32,51387,7,8,57,No
4875,Marketing,29,56588,6,9,77,No
4876,HR,38,38990,3,8,83,No
4877,Marketing,29,49175,9,10,58,No
4878,Marketing,39,50908,9,8,77,No
4879,IT,31,74200,3,9,61,No
4880,IT,41,49445,1,10,90,No
4881,Finance,38,40029,8,6,82,Yes
4882,IT,31,58349,2,9,85,No
4883,Finance,29,73783,3,10,73,No
4884,HR,27,51867,5,10,71,No
4885,Finance,32,50121,4,6,84,No
4886,Finance,32,58109,5,8,100,No
4887,Finance,22,47550,6,6,72,No
4888,Sales,24,69295,3,9,63,No
4889,IT,29,58177,10,9,58,No
4890,HR,22,63328,4,7,68,No
4891,Sales,36,73445,9,10,100,Yes
4892,Marketing,38,41256,5,8,58,No
4893,Finance,35,45753,2,6,94,No
4894,Marketing,36,75718,1,9,60,No
4895,IT,37,35364,10,10,91,Yes
4896,Finance,26,35312,4,9,68,No
4897,Finance,24,62079,2,7,79,No
4898,Marketing,36,79107,5,7,65,No
4899,Marketing,36,43966,7,9,74,No
4900,Sales,31,41764,6,10,59,No
4901,IT,28,78189,6,6,78,No
4902,HR,35,46698,7,10,99,Yes
4903,HR,37,39709,1,6,64,No
4904,Finance,29,63473,1,7,57,No
4905,HR,32,66506,2,9,70,No
4906,Finance,41,41981,7,9,80,No
4907,HR,37,43813,8,10,57,No
4908,Sales,29,51053,1,7,79,No
4909,Sales,28,62213,6,8,75,No
4910,Finance,30,64586,10,7,75,No
4911,HR,38,65521,10,9,66,No
4912,Finance,40,72753,3,10,55,No
4913,HR,22,76203,10,7,90,Yes
4914,Marketing,23,57465,8,8,69,No
4915,Sales,44,73422,5,6,71,No
4916,IT,23,70076,8,9,59,No
4917,Sales,40,71560,4,10,50,No
4918,Finance,25,41714,1,8,63,No
4919,Finance,24,48048,7,9,100,Yes
4920,IT,29,73249,2,6,58,No
4921,IT,23,77602,3,7,72,No
4922,HR,33,67626,8,6,83,Yes
4923,Sales,23,42704,6,9,61,No
4924,Finance,25,39594,1,10,83,No
4925,Finance,42,41113,4,10,50,No
4926,HR,31,65920,3,8,68,No
4927,Finance,34,79792,7,8,83,Yes
4928,HR,33,56533,5,10,96,No
4929,Marketing,30,67159,10,10,95,Yes
4930,Marketing,22,38178,7,6,53,No
4931,Marketing,40,67770,1,6,59,No
4932,Sales,23,57240,2,6,72,No
4933,Sales,37,40331,7,8,62,No
4934,Finance,28,42164,10,6,96,Yes
4935,Finance,24,55538,9,8,81,Yes
4936,Sales,38,78937,10,9,67,No
4937,IT,32,36601,2,10,58,No
4938,Finance,45,45335,10,10,77,No
4939,Marketing,32,39333,3,9,82,No
4940,Sales,41,73788,7,10,58,No
4941,IT,45,53943,1,10,52,No
4942,Finance,31,42533,7,10,55,No
4943,IT,39,45845,10,9,75,No
4944,IT,35,40210,4,9,81,No
4945,Sales,22,79976,3,6,81,No
4946,Marketing,23,66652,6,8,56,No
4947,Finance,43,45837,6,6,53,No
4948,HR,24,71557,6,7,92,Yes
4949,Sales,38,51454,4,7,62,No
4950,HR,27,76806,10,9,78,No
4951,IT,23,49051,3,9,61,No
4952,Finance,24,59044,10,8,75,No
4953,Marketing,39,66042,2,7,65,No
4954,Marketing,25,41004,6,7,81,Yes
4955,Sales,26,59306,8,10,78,No
4956,Sales,35,66730,9,9,90,Yes
4957,HR,34,65824,10,6,62,No
4958,IT,29,52528,5,8,96,No
4959,HR,31,75106,1,7,62,No
4960,Sales,30,47811,8,8,69,No
4961,HR,23,52812,2,9,95,No
4962,Finance,33,61400,8,10,73,No
4963,Finance,32,48785,8,7,66,No
4964,HR,26,64227,10,10,67,No
4965,Marketing,45,41796,1,9,67,No
4966,Marketing,37,64689,4,7,95,No
4967,Marketing,43,35031,3,6,92,No
4968,IT,22,73322,9,7,74,No
4969,Finance,36,79200,1,9,74,No
4970,Finance,42,52153,8,6,61,No
4971,Finance,35,60846,1,10,60,No
4972,HR,26,43875,8,9,97,Yes
4973,Marketing,35,75052,9,9,87,Yes
4974,HR,38,72642,2,6,67,No
4975,IT,43,74219,1,7,62,No
4976,Sales,41,55362,8,7,89,Yes
4977,Marketing,37,45500,4,7,92,No
4978,Finance,28,64776,6,6,98,Yes
4979,Sales,26,63349,10,9,50,No
4980,Finance,26,68893,2,8,60,No
4981,IT,31,63109,5,9,69,No
4982,Sales,36,55263,4,8,92,No
4983,IT,27,43123,3,8,65,No
4984,Marketing,42,53041,5,6,70,No
4985,Finance,26,59107,5,6,75,No
4986,Marketing,44,38522,3,9,50,No
4987,Marketing,24,62423,2,10,68,No
4988,Marketing,22,39139,2,9,69,No
4989,Sales,37,57212,4,9,92,No
4990,Marketing,27,79904,2,10,91,No
4991,Finance,27,73748,9,9,69,No
4992,HR,25,57301,9,6,93,Yes
4993,Marketing,37,64238,8,8,86,Yes
4994,HR,37,75329,3,10,56,No
4995,HR,39,76042,3,6,57,No
4996,Marketing,44,43458,4,6,67,No
4997,IT,35,55774,9,7,64,No
4998,Sales,31,38862,10,6,95,Yes
4999,HR,29,75582,4,7,93,No
5000,Sales,22,55503,1,6,87,No
